[응답자 특성],,,,,,,,,,,,,,,,
,,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,
,,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
1) 전혀 잘 어울리지 않는다,2.3,2.0,2.7,3.8,,3.3,4.1,,,2.7,2.7,3.7,2.1,,7.4,
2) 잘 어울리지 않는다,4.3,5.3,3.3,1.3,9.9,3.3,,10.4,8.7,2.7,4.0,,4.2,6.3,,
3) 약간 잘 어울리지 않는다,7.7,9.3,6.0,11.4,7.0,6.7,14.3,8.3,4.3,5.3,6.7,7.4,4.2,6.3,7.4,
4) 약간 잘 어울린다,17.7,18.7,16.7,17.7,19.7,23.3,14.3,20.8,17.4,13.3,20.0,7.4,16.7,18.8,22.2,
5) 잘 어울린다,42.0,42.0,42.0,43.0,40.8,40.0,44.9,41.7,39.1,48.0,36.0,40.7,52.1,37.5,33.3,
6) 매우 잘 어울린다,26.0,22.7,29.3,22.8,22.5,23.3,22.4,18.8,30.4,28.0,30.7,40.7,20.8,31.3,29.6,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,6.7,7.3,6.0,5.1,9.9,6.7,4.1,10.4,8.7,5.3,6.7,3.7,6.3,6.3,7.4,
【BOT3】,14.3,16.7,12.0,16.5,16.9,13.3,18.4,18.8,13.0,10.7,13.3,11.1,10.4,12.5,14.8,
【TOP3】,85.7,83.3,88.0,83.5,83.1,86.7,81.6,81.3,87.0,89.3,86.7,88.9,89.6,87.5,85.2,
【TOP2】,68.0,64.7,71.3,65.8,63.4,63.3,67.3,60.4,69.6,76.0,66.7,81.5,72.9,68.8,63.0,
,,,,,,,,,,,,,,,,
F8-1. 공효진이 비오템과 어울리는 이유 (MA) (중복응답),,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(257),(125),(132),(66),(59),(26),(40),(39),(20),(67),(65),(24),(43),(42),(23),
  1) 공효진의 밝고 건강한 이미지와 비오템이 잘 어울린다,87.5,88.0,87.1,89.4,86.4,76.9,97.5,82.1,95.0,82.1,92.3,79.2,83.7,95.2,87.0,
  2) 공효진의 촉촉한 피부가 화장품 모델로 적당하다,51.8,53.6,50.0,59.1,47.5,46.2,67.5,51.3,40.0,46.3,53.8,58.3,39.5,52.4,56.5,
  6) 제품을 구매해서 사용해보고 싶다는 생각이 든다,34.6,35.2,34.1,39.4,30.5,26.9,47.5,25.6,40.0,32.8,35.4,33.3,32.6,33.3,39.1,
  3) 모델이 눈길이 간다,33.9,37.6,30.3,39.4,35.6,34.6,42.5,30.8,45.0,35.8,24.6,45.8,30.2,23.8,26.1,
  5) 제품에 신뢰가 간다,22.6,25.6,19.7,30.3,20.3,23.1,35.0,17.9,25.0,20.9,18.5,16.7,23.3,19.0,17.4,
  7) 제품의 효과가 좋을 것 같다,22.2,25.6,18.9,25.8,25.4,26.9,25.0,20.5,35.0,22.4,15.4,20.8,23.3,11.9,21.7,
  4) 나를 위한 제품으로 보인다,8.2,9.6,6.8,10.6,8.5,3.8,15.0,10.3,5.0,4.5,9.2,8.3,2.3,4.8,17.4,
 31) 공효진의 러블리한 이미지와 비오템이 잘 어울린다,0.4,0.8,,,1.7,,,2.6,,,,,,,,
,,,,,,,,,,,,,,,,
F8-1. 공효진이 비오템과 어울리지 않는 이유 (MA) (중복응답),,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(43),(25),(18),(13),(12),(4),(9),(9),(3),(8),(10),(3),(5),(6),(4),
  2) 모델이 눈길이 가지 않는다,53.5,52.0,55.6,46.2,58.3,50.0,44.4,44.4,100.0,50.0,60.0,33.3,60.0,66.7,50.0,
  5) 제품 구매해서 사용해보고 싶은 생각이 들지 않는다,46.5,44.0,50.0,53.8,33.3,50.0,55.6,33.3,33.3,62.5,40.0,66.7,60.0,33.3,50.0,
  1) 비오템은 외국 브랜드라서 한국 모델이 어울리지 않는다,18.6,20.0,16.7,23.1,16.7,25.0,22.2,22.2,,12.5,20.0,33.3,,16.7,25.0,
  4) 모델로 인해서 제품에 신뢰가 가지 않는다,18.6,8.0,33.3,7.7,8.3,,11.1,11.1,,37.5,30.0,33.3,40.0,33.3,25.0,
  6) 제품의 효과가 좋을 것 같지 않다,16.3,12.0,22.2,15.4,8.3,,22.2,11.1,,25.0,20.0,33.3,20.0,16.7,25.0,
  3) 나를 위한 제품 같지 않다,11.6,8.0,16.7,15.4,,,22.2,,,12.5,20.0,,20.0,,50.0,
 31) 모델이 화이트닝 제품과 어울리지 않는다,2.3,4.0,,,8.3,,,11.1,,,,,,,,
 32) 모델이 비오템 이미지와 어울리지 않는다,2.3,4.0,,,8.3,,,11.1,,,,,,,,
,,,,,,,,,,,,,,,,
F9. 레이튼 미스터 선호도,,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
1) 전혀 마음에 들지 않는다,1.3,,2.7,,,,,,,2.7,2.7,3.7,2.1,4.2,,
2) 마음에 들지 않는다,2.3,1.3,3.3,1.3,1.4,3.3,,2.1,,5.3,1.3,11.1,2.1,2.1,,
3) 별로 마음에 들지 않는다,16.7,17.3,16.0,16.5,18.3,23.3,12.2,14.6,26.1,9.3,22.7,7.4,10.4,20.8,25.9,
4) 약간 마음에 든다,37.7,41.3,34.0,39.2,43.7,30.0,44.9,43.8,43.5,37.3,30.7,29.6,41.7,33.3,25.9,
5) 마음에 든다,39.3,36.7,42.0,39.2,33.8,40.0,38.8,37.5,26.1,41.3,42.7,44.4,39.6,39.6,48.1,
6) 매우 마음에 든다,2.7,3.3,2.0,3.8,2.8,3.3,4.1,2.1,4.3,4.0,,3.7,4.2,,,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,3.7,1.3,6.0,1.3,1.4,3.3,,2.1,,8.0,4.0,14.8,4.2,6.3,,
【BOT3】,20.3,18.7,22.0,17.7,19.7,26.7,12.2,16.7,26.1,17.3,26.7,22.2,14.6,27.1,25.9,
【TOP3】,79.7,81.3,78.0,82.3,80.3,73.3,87.8,83.3,73.9,82.7,73.3,77.8,85.4,72.9,74.1,
【TOP2】,42.0,40.0,44.0,43.0,36.6,43.3,42.9,39.6,30.4,45.3,42.7,48.1,43.8,39.6,48.1,
,,,,,,,,,,,,,,,,
F10. 레이튼 미스터와 비오템 어울리는 정도,,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
1) 전혀 잘 어울리지 않는다,3.0,,6.0,,,,,,,6.7,5.3,7.4,6.3,6.3,3.7,
2) 잘 어울리지 않는다,2.7,2.7,2.7,3.8,1.4,6.7,2.0,2.1,,2.7,2.7,7.4,,2.1,3.7,
3) 약간 잘 어울리지 않는다,22.3,19.3,25.3,15.2,23.9,10.0,18.4,18.8,34.8,21.3,29.3,18.5,22.9,33.3,22.2,
4) 약간 잘 어울린다,38.7,44.7,32.7,45.6,43.7,40.0,49.0,45.8,39.1,34.7,30.7,29.6,37.5,27.1,37.0,
5) 잘 어울린다,29.3,28.7,30.0,31.6,25.4,40.0,26.5,27.1,21.7,29.3,30.7,22.2,33.3,31.3,29.6,
6) 매우 잘 어울린다,4.0,4.7,3.3,3.8,5.6,3.3,4.1,6.3,4.3,5.3,1.3,14.8,,,3.7,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,5.7,2.7,8.7,3.8,1.4,6.7,2.0,2.1,,9.3,8.0,14.8,6.3,8.3,7.4,
【BOT3】,28.0,22.0,34.0,19.0,25.4,16.7,20.4,20.8,34.8,30.7,37.3,33.3,29.2,41.7,29.6,
【TOP3】,72.0,78.0,66.0,81.0,74.6,83.3,79.6,79.2,65.2,69.3,62.7,66.7,70.8,58.3,70.4,
【TOP2】,33.3,33.3,33.3,35.4,31.0,43.3,30.6,33.3,26.1,34.7,32.0,37.0,33.3,31.3,33.3,
,,,,,,,,,,,,,,,,
F10-1. 레이튼 미스터가 비오템과 어울리는 이유 (MA) (중복응답),,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(216),(117),(99),(64),(53),(25),(39),(38),(15),(52),(47),(18),(34),(28),(19),
  1) 비오템은 외국 브랜드라서 외국 모델이 잘 어울려서,50.9,53.8,47.5,51.6,56.6,52.0,51.3,55.3,60.0,48.1,46.8,61.1,41.2,46.4,47.4,
  2) 모델이 눈길이 간다,44.4,43.6,45.5,43.8,43.4,36.0,48.7,39.5,53.3,50.0,40.4,55.6,47.1,32.1,52.6,
  5) 제품의 구매해서 사용해보고 싶은 생각이 든다,25.9,29.1,22.2,25.0,34.0,20.0,28.2,34.2,33.3,17.3,27.7,16.7,17.6,21.4,36.8,
  6) 제품의 효과가 좋을 것 같다,22.7,25.6,19.2,26.6,24.5,20.0,30.8,23.7,26.7,15.4,23.4,11.1,17.6,28.6,15.8,
  4) 모델이 신뢰가 간다,11.6,13.7,9.1,12.5,15.1,12.0,12.8,13.2,20.0,9.6,8.5,16.7,5.9,7.1,10.5,
  3) 나를 위한 제품으로 보인다,6.0,6.8,5.1,7.8,5.7,4.0,10.3,2.6,13.3,1.9,8.5,,2.9,3.6,15.8,
 31) 모델이 브랜드/제품 이미지와 어울린다,1.4,1.7,1.0,1.6,1.9,,2.6,2.6,,1.9,,,2.9,,,
 33) 건강한 느낌이 든다,0.5,,1.0,,,,,,,,2.1,,,3.6,,
 34) 자연스럽고 편안하다,0.5,,1.0,,,,,,,,2.1,,,,5.3,
,,,,,,,,,,,,,,,,
F10-1. 레이튼 미스터가 비오템과 어울리지 않는 이유 (MA) (중복응답),,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(84),(33),(51),(15),(18),(5),(10),(10),(8),(23),(28),(9),(14),(20),(8),
  1) 비오템의 친근한 이미지가 외국 모델과 잘 어울리지 않아서,50.0,42.4,54.9,40.0,44.4,20.0,50.0,30.0,62.5,43.5,64.3,55.6,35.7,60.0,75.0,
  2) 모델이 눈길이 가지 않는다,42.9,51.5,37.3,60.0,44.4,80.0,50.0,50.0,37.5,39.1,35.7,44.4,35.7,35.0,37.5,
  5) 제품 구매욕구가 전혀 생기지 않는다,33.3,33.3,33.3,60.0,11.1,80.0,50.0,10.0,12.5,30.4,35.7,22.2,35.7,35.0,37.5,
  3) 나를 위한 제품처럼 보이지 않는다,29.8,33.3,27.5,26.7,38.9,20.0,30.0,40.0,37.5,21.7,32.1,22.2,21.4,35.0,25.0,
  4) 모델이 신뢰가 가지 않는다,19.0,21.2,17.6,20.0,22.2,20.0,20.0,10.0,37.5,21.7,14.3,,35.7,15.0,12.5,
  6) 제품의 효과가 좋을 것 같지 않다,6.0,3.0,7.8,6.7,,,10.0,,,13.0,3.6,,21.4,5.0,,
 32) 모델이 나이가 들어 보인다,6.0,9.1,3.9,,16.7,,,20.0,12.5,4.3,3.6,,7.1,,12.5,
 31) 모델이 제품 이미지와 어울리지 않는다,2.4,,3.9,,,,,,,8.7,,22.2,,,,
 33) 모델이 기초 제품에 어울리지 않는다,1.2,,2.0,,,,,,,4.3,,,7.1,,,
,,,,,,,,,,,,,,,,
"G1. 비오템 매장, 서비스 평가_Top2% Summary",,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
1) 마음에 드는 사은 행사와 선물을 제공한다,23.7,25.3,22.0,19.0,32.4,16.7,20.4,29.2,39.1,26.7,17.3,25.9,27.1,22.9,7.4,
2) 마음에 드는 광고를 만든다,32.7,32.7,32.7,31.6,33.8,23.3,36.7,31.3,39.1,32.0,33.3,48.1,22.9,31.3,37.0,
3) 들어가서 구경하고 싶은 매장이다,32.3,34.7,30.0,31.6,38.0,23.3,36.7,39.6,34.8,36.0,24.0,37.0,35.4,25.0,22.2,
4) 매장 직원들이 전문적인 상담을 제공한다,32.0,33.3,30.7,30.4,36.6,30.0,30.6,33.3,43.5,36.0,25.3,40.7,33.3,27.1,22.2,
5)  편안하게 제품을 구입할 수 있는 매장이다,35.0,37.3,32.7,30.4,45.1,33.3,28.6,45.8,43.5,40.0,25.3,37.0,41.7,25.0,25.9,
6) 마음에 드는 샘플을 제공한다,32.0,33.3,30.7,27.8,39.4,36.7,22.4,33.3,52.2,37.3,24.0,48.1,31.3,25.0,22.2,
7) 우수 고객 관리를 잘하는/나를 꾸준히 관리해준다,19.3,18.7,20.0,10.1,28.2,13.3,8.2,25.0,34.8,22.7,17.3,25.9,20.8,22.9,7.4,
8) 마음에 드는 VIP 프로그램을 가지고 있다,14.3,17.3,11.3,12.7,22.5,16.7,10.2,20.8,26.1,10.7,12.0,14.8,8.3,16.7,3.7,
9) 내가 잡지에서 광고를 자주 접할 수 있다,48.0,45.3,50.7,41.8,49.3,40.0,42.9,50.0,47.8,56.0,45.3,59.3,54.2,45.8,44.4,
10) 우편으로 흥미로운 정보를 보내준다,16.7,18.7,14.7,15.2,22.5,16.7,14.3,22.9,21.7,16.0,13.3,18.5,14.6,18.8,3.7,
11) 비오템에 제공하는 전반적인 서비스(매장과 판매원을 포함해서) 만족한다,31.0,32.0,30.0,27.8,36.6,26.7,28.6,35.4,39.1,37.3,22.7,40.7,35.4,29.2,11.1,
12) 매장에서 제공하는 티(Tea) 서비스가 마음에 든다,18.0,17.3,18.7,15.2,19.7,6.7,20.4,16.7,26.1,22.7,14.7,29.6,18.8,14.6,14.8,
13) 매장에서 제공하는 핸드 마사지 서비스가 마음에 든다,22.3,19.3,25.3,15.2,23.9,10.0,18.4,20.8,30.4,29.3,21.3,29.6,29.2,20.8,22.2,
,,,,,,,,,,,,,,,,
"G1. 비오템 매장, 서비스 평가_Top3% Summary",,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
1) 마음에 드는 사은 행사와 선물을 제공한다,60.0,62.7,57.3,58.2,67.6,56.7,59.2,64.6,73.9,60.0,54.7,63.0,58.3,60.4,44.4,
2) 마음에 드는 광고를 만든다,77.0,78.7,75.3,77.2,80.3,76.7,77.6,83.3,73.9,77.3,73.3,74.1,79.2,77.1,66.7,
3) 들어가서 구경하고 싶은 매장이다,76.7,84.7,68.7,84.8,84.5,83.3,85.7,85.4,82.6,72.0,65.3,74.1,70.8,64.6,66.7,
4) 매장 직원들이 전문적인 상담을 제공한다,77.0,81.3,72.7,79.7,83.1,80.0,79.6,85.4,78.3,80.0,65.3,81.5,79.2,66.7,63.0,
5)  편안하게 제품을 구입할 수 있는 매장이다,80.7,84.0,77.3,81.0,87.3,83.3,79.6,87.5,87.0,77.3,77.3,74.1,79.2,75.0,81.5,
6) 마음에 드는 샘플을 제공한다,75.0,80.0,70.0,78.5,81.7,83.3,75.5,79.2,87.0,73.3,66.7,81.5,68.8,64.6,70.4,
7) 우수 고객 관리를 잘하는/나를 꾸준히 관리해준다,53.7,62.7,44.7,58.2,67.6,60.0,57.1,64.6,73.9,46.7,42.7,48.1,45.8,45.8,37.0,
8) 마음에 드는 VIP 프로그램을 가지고 있다,44.7,50.0,39.3,45.6,54.9,46.7,44.9,54.2,56.5,37.3,41.3,37.0,37.5,43.8,37.0,
9) 내가 잡지에서 광고를 자주 접할 수 있다,85.3,86.7,84.0,84.8,88.7,83.3,85.7,87.5,91.3,88.0,80.0,85.2,89.6,81.3,77.8,
10) 우편으로 흥미로운 정보를 보내준다,49.7,57.3,42.0,54.4,60.6,56.7,53.1,62.5,56.5,41.3,42.7,44.4,39.6,47.9,33.3,
11) 비오템에 제공하는 전반적인 서비스(매장과 판매원을 포함해서) 만족한다,84.0,87.3,80.7,86.1,88.7,86.7,85.7,89.6,87.0,89.3,72.0,92.6,87.5,77.1,63.0,
12) 매장에서 제공하는 티(Tea) 서비스가 마음에 든다,53.7,60.0,47.3,58.2,62.0,43.3,67.3,58.3,69.6,49.3,45.3,40.7,54.2,43.8,48.1,
13) 매장에서 제공하는 핸드 마사지 서비스가 마음에 든다,60.0,64.0,56.0,59.5,69.0,56.7,61.2,66.7,73.9,60.0,52.0,55.6,62.5,52.1,51.9,
,,,,,,,,,,,,,,,,
"G1. 비오템 매장, 서비스 평가_1) 마음에 드는 사은 행사와 선물을 제공한다",,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
1)전혀 동의 하지않는다,2.0,2.0,2.0,1.3,2.8,,2.0,4.2,,1.3,2.7,,2.1,2.1,3.7,
2)동의 하지않는다,7.7,5.3,10.0,5.1,5.6,6.7,4.1,6.3,4.3,9.3,10.7,7.4,10.4,12.5,7.4,
3)약간 동의 하지 않는 편이다,30.3,30.0,30.7,35.4,23.9,36.7,34.7,25.0,21.7,29.3,32.0,29.6,29.2,25.0,44.4,
4)약간 동의하는 편이다,36.3,37.3,35.3,39.2,35.2,40.0,38.8,35.4,34.8,33.3,37.3,37.0,31.3,37.5,37.0,
5)동의한다,20.7,22.7,18.7,16.5,29.6,13.3,18.4,27.1,34.8,24.0,13.3,25.9,22.9,18.8,3.7,
6)매우 동의한다,3.0,2.7,3.3,2.5,2.8,3.3,2.0,2.1,4.3,2.7,4.0,,4.2,4.2,3.7,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,9.7,7.3,12.0,6.3,8.5,6.7,6.1,10.4,4.3,10.7,13.3,7.4,12.5,14.6,11.1,
【BOT3】,40.0,37.3,42.7,41.8,32.4,43.3,40.8,35.4,26.1,40.0,45.3,37.0,41.7,39.6,55.6,
【TOP3】,60.0,62.7,57.3,58.2,67.6,56.7,59.2,64.6,73.9,60.0,54.7,63.0,58.3,60.4,44.4,
【TOP2】,23.7,25.3,22.0,19.0,32.4,16.7,20.4,29.2,39.1,26.7,17.3,25.9,27.1,22.9,7.4,
,,,,,,,,,,,,,,,,
"G1. 비오템 매장, 서비스 평가_2) 마음에 드는 광고를 만든다",,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
1)전혀 동의 하지않는다,0.7,0.7,0.7,,1.4,,,2.1,,1.3,,,2.1,,,
2)동의 하지않는다,3.0,3.3,2.7,,7.0,,,8.3,4.3,4.0,1.3,,6.3,2.1,,
3)약간 동의 하지 않는 편이다,19.3,17.3,21.3,22.8,11.3,23.3,22.4,6.3,21.7,17.3,25.3,25.9,12.5,20.8,33.3,
4)약간 동의하는 편이다,44.3,46.0,42.7,45.6,46.5,53.3,40.8,52.1,34.8,45.3,40.0,25.9,56.3,45.8,29.6,
5)동의한다,27.3,28.7,26.0,26.6,31.0,20.0,30.6,29.2,34.8,28.0,24.0,44.4,18.8,22.9,25.9,
6)매우 동의한다,5.3,4.0,6.7,5.1,2.8,3.3,6.1,2.1,4.3,4.0,9.3,3.7,4.2,8.3,11.1,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,3.7,4.0,3.3,,8.5,,,10.4,4.3,5.3,1.3,,8.3,2.1,,
【BOT3】,23.0,21.3,24.7,22.8,19.7,23.3,22.4,16.7,26.1,22.7,26.7,25.9,20.8,22.9,33.3,
【TOP3】,77.0,78.7,75.3,77.2,80.3,76.7,77.6,83.3,73.9,77.3,73.3,74.1,79.2,77.1,66.7,
【TOP2】,32.7,32.7,32.7,31.6,33.8,23.3,36.7,31.3,39.1,32.0,33.3,48.1,22.9,31.3,37.0,
,,,,,,,,,,,,,,,,
"G1. 비오템 매장, 서비스 평가_3) 들어가서 구경하고 싶은 매장이다",,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
1)전혀 동의 하지않는다,1.3,2.0,0.7,1.3,2.8,,2.0,4.2,,1.3,,,2.1,,,
2)동의 하지않는다,1.7,,3.3,,,,,,,2.7,4.0,,4.2,2.1,7.4,
3)약간 동의 하지 않는 편이다,20.3,13.3,27.3,13.9,12.7,16.7,12.2,10.4,17.4,24.0,30.7,25.9,22.9,33.3,25.9,
4)약간 동의하는 편이다,44.3,50.0,38.7,53.2,46.5,60.0,49.0,45.8,47.8,36.0,41.3,37.0,35.4,39.6,44.4,
5)동의한다,28.7,31.3,26.0,29.1,33.8,23.3,32.7,39.6,21.7,32.0,20.0,33.3,31.3,18.8,22.2,
6)매우 동의한다,3.7,3.3,4.0,2.5,4.2,,4.1,,13.0,4.0,4.0,3.7,4.2,6.3,,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,3.0,2.0,4.0,1.3,2.8,,2.0,4.2,,4.0,4.0,,6.3,2.1,7.4,
【BOT3】,23.3,15.3,31.3,15.2,15.5,16.7,14.3,14.6,17.4,28.0,34.7,25.9,29.2,35.4,33.3,
【TOP3】,76.7,84.7,68.7,84.8,84.5,83.3,85.7,85.4,82.6,72.0,65.3,74.1,70.8,64.6,66.7,
【TOP2】,32.3,34.7,30.0,31.6,38.0,23.3,36.7,39.6,34.8,36.0,24.0,37.0,35.4,25.0,22.2,
,,,,,,,,,,,,,,,,
"G1. 비오템 매장, 서비스 평가_4) 매장 직원들이 전문적인 상담을 제공한다",,,,,,,,,,,,,,,,
,전체,고객 타입,,사용자*연령1,,사용자*연령2,,,,이탈자*연령1,,이탈자*연령2,,,,
,,사용자,이탈자,사용자/19~29세,사용자/30~39세,사용자/19~24세,사용자/25~29세,사용자/30~34세,사용자/35~39세,이탈자/19~29세,이탈자/30~39세,이탈자/19~24세,이탈자/25~29세,이탈자/30~34세,이탈자/35~39세,
Base for %,(300),(150),(150),(79),(71),(30),(49),(48),(23),(75),(75),(27),(48),(48),(27),
1)전혀 동의 하지않는다,1.0,,2.0,,,,,,,1.3,2.7,,2.1,2.1,3.7,
2)동의 하지않는다,4.0,3.3,4.7,2.5,4.2,,4.1,4.2,4.3,1.3,8.0,,2.1,8.3,7.4,
3)약간 동의 하지 않는 편이다,18.0,15.3,20.7,17.7,12.7,20.0,16.3,10.4,17.4,17.3,24.0,18.5,16.7,22.9,25.9,
4)약간 동의하는 편이다,45.0,48.0,42.0,49.4,46.5,50.0,49.0,52.1,34.8,44.0,40.0,40.7,45.8,39.6,40.7,
5)동의한다,28.7,30.7,26.7,26.6,35.2,30.0,24.5,33.3,39.1,29.3,24.0,37.0,25.0,25.0,22.2,
6)매우 동의한다,3.3,2.7,4.0,3.8,1.4,,6.1,,4.3,6.7,1.3,3.7,8.3,2.1,,
      계,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
【BOT2】,5.0,3.3,6.7,2.5,4.2,,4.1,4.2,4.3,2.7,10.7,,4.2,10.4,11.1,
【BOT3】,23.0,18.7,27.3,20.3,16.9,20.0,20.4,14.6,21.7,20.0,34.7,18.5,20.8,33.3,37.0,
【TOP3】,77.0,81.3,72.7,79.7,83.1,80.0,79.6,85.4,78.3,80.0,65.3,81.5,79.2,66.7,63.0,
